0 * 3,80301359053842 = 0
0,221109225983317 / 0,668900359733449 = 0,330556297011751
4,4926878970548 * 1,16903340777803 = 5,25210224237708
0,994009769053203 / 0,0690326127545129 = 14,3991329516674
4,62125033495075 / 5,78352511570953 = 0,799036961454227
0 / 3,80980096469158 = 0
3,26163903356606 / 0,9486783281661 = 3,4380874282974
0,479696332700409 / 3,98194930003115 = 0,120467714819136
0,230897991094225 / 1,37966181076116 = 0,167358398480885
0,370603869376054 / 0,82687412380561 = 0,448198654071293
3,44973049380338 / 0,64177612757393 = 5,37528640531427
2,43831136237751 / 6,70924863531685 = 0,363425399014499
0,721807663665064 * 0,178972232704504 = 0,129183529149358
0,978430176609396 / 1,96293257547679 = 0,498453277933776
3,94078373719975 / 1,75389234989597 = 2,24687891331158
3,55680518576727 / 1,22345841453572 = 2,90717293167419
1,71149408291629 / 5,88691809861312 = 0,290728366565775
0,293981157845809 * 1,34428889320432 = 0,395195605303467
1,75623867928807 * 1,90132221388692 = 3,33917561381783
0,371149358512438 * 2,17792217255473 = 0,808334417233703
6,86090413055425 * 3,33331081659222 = 22,8695259499787
0,0606255508310281 / 6,5336403243866 = 0,00927898504065876
0,861745947441899 * 1,24492411559677 = 1,07280831148821
0 / 0,923447356523689 = 0
8,80554372715091 / 6,99590594414431 = 1,25867097091568
3,31936897864536 * 0,883195435573904 = 2,93165153092519
1,18878482523783 * 1,85247646358445 = 2,20219590901943
0 / 0,565880309122559 = 0
0 * 0,455797118347044 = 0
1,68436181809956 / 2,98160776448511 = 0,56491730339669
0 * 4,89413466625574 = 0
6,88439350523259 * 0,103821550544268 = 0,714748408270136
2,58954916502794 * 7,04030009500696 = 18,2312032325714
1,93502471872374 / 3,01424316550337 = 0,641960390213109
3,42596113049703 / 7,527461386997 = 0,455128356608386
1,1371097886642 / 0,745966730521045 = 1,52434383751933
2,08035672646032 / 1,72038303395751 = 1,20924043390194
3,14319236350394 / 1,7878349091801 = 1,75809989354409
0,0298059261542773 / 0,0105590252254899 = 2,82279145259779
1,06959796467312 / 2,85283993038015 = 0,374923932213257
0,514621140209316 * 2,01889404096589 = 1,03896555332366
4,71257108017456 / 2,21426418526762 = 2,12827859996525
4,6972577319002 / 0,119886759258754 = 39,1807882783954
3,70028250277987 / 3,99224106641125 = 0,92686850348598
2,8918232013899 * 0 = 0
2,39881667792742 * 0,791475427239889 = 1,89860445503278
3,35175041684497 * 3,60574206132709 = 12,0855474570885
2,01869722736007 / 1,54030982476674 = 1,31057868676893
4,77879202588405 * 0,740237597255147 = 3,53744152702247
1,84234503649284 * 0 = 0
0,215210966866096 / 0,135608163725402 = 1,58700598071577
0,677913745715243 / 1,78619340890376 = 0,379529866326905
0,0785795161866488 / 6,68978181094387 = 0,0117462001612818
0,670672238185383 / 2,25525567645917 = 0,297381908927666
0,73369402286303 * 2,63101974391892 = 1,93036346014793
3,26199961046781 / 0,956622387728012 = 3,40991351688422
2,52671947447896 * 1,31023678989626 = 3,31060081320968
2,33103772873573 / 2,81159945522044 = 0,829078880495432
0,641120141204968 / 2,62070091330479 = 0,24463689769028
0,261169583658301 * 0,824317132041006 = 0,215286562177554
3,72146508503773 * 0,226044284750728 = 0,841215913372161
1,73495203058 * 4,12530872650692 = 7,15721275182257
1,5247737176366 * 7,31048244997416 = 11,1468315029642
4,12104617577095 * 1,76498755522305 = 7,27359521473527
7,8014596997767 * 4,15160030692425 = 32,3885424840501
1,69760243114904 / 1,3744217573546 = 1,23513937557019
2,16522854993363 / 1,12645599810707 = 1,92215990111655
2,9601716282592 * 4,27013611619833 = 12,6403357799752
3,12870980758626 / 4,73798732307646 = 0,660345753216311
1,20806624936316 / 4,09579708198821 = 0,294952661272158
0,570049853795231 * 5,74897542258211 = 3,27720259911531
0 * 0 = 0
